sample,day,label,B1_S11_bw_3db_B1,B1_S11_depth_B1,B1_S11_f_min_B1,B1_S11_mag_mean_B1,B1_S11_mag_min_B1,B1_S11_mag_range_B1,B1_S11_mag_std_B1,B1_S11_phase_range_B1,B1_S11_phase_std_B1,B1_S12_bw_3db_B1,B1_S12_depth_B1,B1_S12_f_min_B1,B1_S12_mag_mean_B1,B1_S12_mag_min_B1,B1_S12_mag_range_B1,B1_S12_mag_std_B1,B1_S12_phase_range_B1,B1_S12_phase_std_B1,B1_S21_bw_3db_B1,B1_S21_depth_B1,B1_S21_f_min_B1,B1_S21_mag_mean_B1,B1_S21_mag_min_B1,B1_S21_mag_range_B1,B1_S21_mag_std_B1,B1_S21_phase_range_B1,B1_S21_phase_std_B1,B1_S22_bw_3db_B1,B1_S22_depth_B1,B1_S22_f_min_B1,B1_S22_mag_mean_B1,B1_S22_mag_min_B1,B1_S22_mag_range_B1,B1_S22_mag_std_B1,B1_S22_phase_range_B1,B1_S22_phase_std_B1,B2_S11_bw_3db_B2,B2_S11_depth_B2,B2_S11_f_min_B2,B2_S11_mag_mean_B2,B2_S11_mag_min_B2,B2_S11_mag_range_B2,B2_S11_mag_std_B2,B2_S11_phase_range_B2,B2_S11_phase_std_B2,B2_S12_bw_3db_B2,B2_S12_depth_B2,B2_S12_f_min_B2,B2_S12_mag_mean_B2,B2_S12_mag_min_B2,B2_S12_mag_range_B2,B2_S12_mag_std_B2,B2_S12_phase_range_B2,B2_S12_phase_std_B2,B2_S21_bw_3db_B2,B2_S21_depth_B2,B2_S21_f_min_B2,B2_S21_mag_mean_B2,B2_S21_mag_min_B2,B2_S21_mag_range_B2,B2_S21_mag_std_B2,B2_S21_phase_range_B2,B2_S21_phase_std_B2,B2_S22_bw_3db_B2,B2_S22_depth_B2,B2_S22_f_min_B2,B2_S22_mag_mean_B2,B2_S22_mag_min_B2,B2_S22_mag_range_B2,B2_S22_mag_std_B2,B2_S22_phase_range_B2,B2_S22_phase_std_B2
A28,D02,verde,156063000.0,2.1913007879997495,1553188000.0,0.07149491496510292,-2.0952262086898594,4.671644312560504,1.08683048820646,0.6285993550048735,0.12885249017703942,1100000000.0,0.9100217708525266,1747750000.0,-0.09220171431472292,-0.8497751209233071,1.4124871185187786,0.4271187042146962,0.16376025453904436,0.054345062112578384,1100000000.0,0.9113328097728921,1745000000.0,-0.09191486868734007,-0.8528093646606872,1.4185266379491996,0.4271970715272156,0.16461114328394388,0.054312440508306116,161562000.0,2.2088118287540137,1463812000.0,-0.051447505144597866,-2.1578406656108866,6.640841962359496,0.989117790304286,0.7443662431863107,0.11527625202066774,1700000000.0,0.8734870192430639,2175062000.0,-0.005083083771958095,-0.9021088730835725,1.9190749661962834,0.28283892909230507,0.16867733719776073,0.03317803367641594,1700000000.0,0.5957149313685279,3458562000.0,-0.6488991433877117,-1.254596166399446,1.082287437732959,0.2626755322870733,0.222503789835995,0.05383323416251193,1700000000.0,0.5996061513190651,3454312000.0,-0.6484565999456054,-1.2593199570274225,1.0937236157972325,0.2624786790501878,0.2229504649318913,0.05383726128872765,1700000000.0,0.7018353514545582,2162312000.0,-0.0006843261231488379,-0.7372816506535305,2.0684229263756206,0.28762807850590416,0.28215301555674016,0.03464762573664958
A28,D03,verde,153312000.0,2.2622069446914033,1559375000.0,0.07895840649411857,-2.1816319599967686,4.859248742106833,1.0836619921134163,0.6199096734964858,0.12886679331107584,1100000000.0,0.9422586071698988,1743625000.0,-0.08231838977164394,-0.8573494841265386,1.4217393970009828,0.4223867245676881,0.16061509700294965,0.05452232857525214,1100000000.0,0.9477952594969155,1745000000.0,-0.08214604406239445,-0.8639432588041851,1.433413917957549,0.42251921622176886,0.16084303109408804,0.05450061598969236,151250000.0,2.249705905770185,1451438000.0,-0.05704341004695774,-2.2161328157606452,6.742886553538325,1.0076761541738695,0.7228904305751491,0.11408784190657759,1700000000.0,0.8758659419950604,2170812000.0,0.0043974421684423795,-0.8789385121932326,1.863871293063597,0.27917707026817845,0.15377996196488675,0.032397752868993095,1700000000.0,0.576667346245891,3452188000.0,-0.636432562046936,-1.2193055192219522,1.0582237125104912,0.25913558389470964,0.21886268216342,0.053279719829225906,1700000000.0,0.5763897662188681,3454312000.0,-0.6363887966557172,-1.2191752250872994,1.0635785271982066,0.25929060706056506,0.21944050671344434,0.05325305866124715,1700000000.0,0.6069983509546348,2169750000.0,-0.009701063339357429,-0.6624315646663949,1.7647131294712697,0.27554203722075965,0.24604902065363854,0.033288004540901146
A28,D04,maduro,138187000.0,2.6229056276146228,1552500000.0,0.7687409346393316,-1.8364788518161859,5.422710875021026,1.127400650163222,0.6618373177843052,0.13236991008134275,1100000000.0,0.9421285572110287,1742938000.0,0.2693610198297938,-0.4981763569814933,1.393440435241366,0.3990490412439408,0.17383454551516103,0.05580573910733452,1100000000.0,0.9521185982979302,1744312000.0,0.2693663094519804,-0.5055757857732747,1.4002818569554623,0.39888426262072885,0.17552490661241962,0.05579083673579127,116188000.0,2.5727205453807875,1447312000.0,-0.0706652665941548,-2.554210975134883,7.015836925680338,1.0110566393353924,0.687537996563441,0.11426464397477654,1700000000.0,0.9457811846054792,2171875000.0,0.8119096865452603,-0.11233299368515638,1.6710901427823903,0.2887283324805832,0.1362747271972754,0.03169340449777255,1700000000.0,0.5202283881147214,3445812000.0,-0.23419707400399992,-0.7523288570160825,0.966242893833323,0.24509446509414384,0.21896003870635333,0.052331896714465004,1700000000.0,0.5106271206348227,3268375000.0,-0.23466344724085117,-0.7465961267025996,0.9628805193983304,0.2448177413375839,0.21864855447319118,0.052356491488213065,1700000000.0,0.8952726371228894,2168688000.0,-0.045971564563544946,-0.9661164569238323,2.461454704982633,0.3261425332799665,0.2980983141082162,0.03694537634075645
A28,D05,maduro,149874000.0,2.3629544290329534,1558000000.0,0.07531942855678302,-2.275412906979914,4.867094518395021,1.079541564975026,0.6461368954810984,0.13047436531146747,1100000000.0,0.9919200153252142,1744312000.0,-0.07467393493063612,-0.8854399975736239,1.4784719478411081,0.4249895019353036,0.16348036758099121,0.05472927587408816,1100000000.0,1.0019248801177756,1744312000.0,-0.07828704199979838,-0.8977967375765826,1.4931461824780952,0.42664664803812563,0.16554742348091034,0.05489562485166025,129250000.0,2.430836070309947,1447312000.0,-0.0739313628479223,-2.434020084071528,7.0003006432487505,1.005927938199841,0.6720105091937925,0.11255324467674502,1700000000.0,0.8911364033615933,2170812000.0,0.006816570754217528,-0.8873677417139009,1.7711655666171382,0.2715642210429698,0.1479909277512056,0.031475497356696726,1700000000.0,0.5521972720039753,3453250000.0,-0.6320595322322655,-1.1835656510966146,1.0188709626210093,0.252496786332742,0.2128398083065998,0.05132884688717977,1700000000.0,0.5613525529227462,3450062000.0,-0.6411787497980657,-1.1993916020882047,1.0324786213029997,0.2547536429099239,0.21320996678655438,0.05153625940139619,1700000000.0,0.7713728260650062,2172938000.0,-0.05333784593551328,-0.8544768085853143,2.208903273532104,0.29404116384639123,0.27255585309837366,0.034302062091849696
A28,D06,pasado,150563000.0,2.3248260257268774,1559375000.0,0.07845407525606482,-2.250479288587909,4.863430931148983,1.0833128433614054,0.6482135315906923,0.13115707861260656,1100000000.0,0.9957250118629556,1750500000.0,-0.0499614022203823,-0.8535567962418202,1.4575055911925794,0.42079815205361143,0.15724643993501802,0.05567505021820061,1100000000.0,0.9933716956801883,1749812000.0,-0.050086525789671224,-0.8521509186835924,1.4530360402301508,0.42081533459824855,0.15812239331204775,0.05566598504916815,128562000.0,2.458837013932905,1456250000.0,-0.032291054235072156,-2.430856093395169,6.476994546865228,0.9756239257116375,0.6927690382028258,0.11312732468613239,1700000000.0,0.8796272257347608,2171875000.0,0.005155617710327119,-0.8823580872446879,1.7821679473309762,0.27320288338029136,0.14660177332373103,0.031891123958088456,1700000000.0,0.5644487455367677,3454312000.0,-0.5898878154289094,-1.158326811048676,1.0290218153175756,0.24219147634136845,0.21446009130567908,0.05219991335895326,1700000000.0,0.5591018201977886,3454312000.0,-0.5898420567354549,-1.1527312775705503,1.0298374907069778,0.24225238563801793,0.2144773079994259,0.0521778429628342,1700000000.0,0.8697121364332815,2176125000.0,0.028513058519863115,-0.8639408792051471,2.6414933988255482,0.30223996623299176,0.30595708482329415,0.03573363508170956
A28,D07,pasado,151250000.0,2.305794652293549,1560750000.0,0.07665866713668368,-2.219573675737681,4.8142824107228055,1.0910689831043159,0.6556623521233366,0.13207460752138192,1100000000.0,1.0645123717446943,1745688000.0,-0.08977078514135062,-0.9514065173035734,1.5482547345424664,0.4435652876798983,0.16566089147151886,0.05698355763229291,1100000000.0,1.0647190883884323,1745000000.0,-0.09326329705290833,-0.9588213677612006,1.5474899872031482,0.4442310660380972,0.1677672828481684,0.05721707436460007,112750000.0,2.6564305512113324,1446625000.0,-0.11295787912205567,-2.6959619587716444,8.158436259964667,1.046781672406684,0.7828467124448591,0.11172910026810452,1700000000.0,0.887603248254436,2170812000.0,0.004789023036053051,-0.8904403831616652,1.810261687282887,0.2733043400879708,0.14754237724228242,0.03169584940288734,1700000000.0,0.6019887142928397,3458562000.0,-0.6896674604795521,-1.2858134277836113,1.0525339782921803,0.2571088869582253,0.20691189204167537,0.05082858763498592,1700000000.0,0.6022593513962352,3460688000.0,-0.6980022766320845,-1.291962242247989,1.0549038047111674,0.2586598291791876,0.20649740502334554,0.0510763580199137,1400375000.0,1.5478430383092705,3500000000.0,-0.16662451412348023,-1.6986032834432943,3.3388150278303685,0.39091471653476173,0.44418367236024264,0.04587969065121651
A28,D08,pasado,155374000.0,2.1420840287375666,1562812000.0,0.08617088947251894,-2.047216805027591,4.5896436999181605,1.0928291386161952,0.6510552359482619,0.1320667930623778,1100000000.0,1.0475902473391474,1742938000.0,-0.05350415056972787,-0.8942736121057213,1.5061693721529485,0.4370354284183287,0.1672734328192877,0.05728739670032979,1100000000.0,1.0543982906889175,1742250000.0,-0.05651091813572165,-0.9019907124203425,1.5025385362118193,0.4378142481848161,0.16934714690477584,0.057520833670881594,151250000.0,2.3347263571110193,1445250000.0,-0.0464841350451208,-2.299380891482181,6.98758984821235,0.9677244488858735,0.6821953212035172,0.1089109888238684,1700000000.0,0.867688836947849,2172938000.0,0.007222422777993311,-0.8861207562077915,1.928410333207246,0.2838504714466187,0.1473975869312003,0.03326347904562057,1700000000.0,0.5962472709427875,3459625000.0,-0.6281559993557695,-1.2389836223662052,1.0670026756798672,0.23721796612636034,0.20057881720856927,0.050824761867133604,1700000000.0,0.5979361705545868,3458562000.0,-0.636230395100073,-1.2472519958064123,1.0725773456838292,0.23911205053810303,0.19965573845617623,0.05107159356038414,1700000000.0,0.8355932693131088,2166562000.0,-0.04240560934449229,-0.8964045601741029,2.1782014345896537,0.2929790453855895,0.27698238977398393,0.035110445927040074
A29,D02,verde,185625000.0,2.0020036011989615,1360688000.0,0.07139730433701137,-1.89826763268513,4.249227962303264,1.0698551056436698,0.5463403531567472,0.12629653297097237,1100000000.0,0.7675983048243987,1747750000.0,-0.20275162119919615,-0.9523984598301989,1.5329545682752883,0.4911078704707991,0.1683998885832368,0.05366513760516266,1100000000.0,0.7687067438313455,1745000000.0,-0.20228297724098296,-0.9542116489209711,1.5345546585309413,0.4912122258265934,0.1691897868166401,0.05364081620236272,818125000.0,1.9456081573945416,1459688000.0,-0.055641340541092627,-1.9368360015004595,6.288191115115338,0.978940517917997,0.7392302891503225,0.11410016678105218,1700000000.0,0.8942315217088732,2175062000.0,0.0003934017786060877,-0.9421731044130173,2.516843768012012,0.3435716605497584,0.2605928926222709,0.04047983617375766,1700000000.0,0.6975611940884923,3454312000.0,-0.8254657138276167,-1.5408582112325049,1.2447932393187013,0.29017958800312105,0.24265842910504526,0.06070868255417372,1700000000.0,0.7008224796844182,3453250000.0,-0.8247700906096525,-1.5425385826382758,1.2543037266176973,0.28996522999693103,0.24296034734927383,0.060701590542970404,1700000000.0,0.8063548711095373,2057125000.0,0.009882823981230719,-0.8324658645567761,2.209961521859308,0.305981599358033,0.30156552475062404,0.03694880901183383
A29,D03,verde,182875000.0,1.9564681911592885,1356562000.0,0.07948681799177391,-1.8625226518479019,4.284726212750433,1.073530607377996,0.5621508779148999,0.127070209556409,1100000000.0,0.8052628691236627,1742938000.0,-0.19151804223745048,-0.9656210757047543,1.5543255791033332,0.48852372590214044,0.16813644305793238,0.054117927734112115,1100000000.0,0.8075394104635982,1743625000.0,-0.19126084637322835,-0.9690257824236601,1.5597062037511562,0.4888015896383397,0.16941882374704506,0.054102158314362894,817438000.0,2.0689304337416985,1451438000.0,-0.059459276847595915,-2.0763956417539116,6.6035515843923065,1.002739227598959,0.7311184186488513,0.1138900927247344,1700000000.0,0.8719196290486412,2174000000.0,0.010122995153857851,-0.9047051701348294,2.434509156470212,0.34093204127732246,0.2303543983882814,0.03988934854400182,1700000000.0,0.6826731706826724,3452188000.0,-0.8136811029618399,-1.5112497029464886,1.2086930928166595,0.28961449539226347,0.2416960648249648,0.06040955591242589,1700000000.0,0.6838001180524087,3451125000.0,-0.8135378741968899,-1.5112888699706215,1.2127243536338865,0.28979457970442146,0.2416517670082627,0.06039531294694648,1700000000.0,0.800303745507308,2052875000.0,-0.003248130667176205,-0.8498395226964675,2.1662678210558783,0.30979134273141107,0.2927275228797203,0.037562016367463695
A29,D04,maduro,151250000.0,2.2418203073111886,1559375000.0,0.7824659032564513,-1.3976290448487536,4.789154198295429,1.1035981405486983,0.5951999832481649,0.13041493387486178,1100000000.0,0.7933942231711728,1742938000.0,0.17416723854545282,-0.5808018221891749,1.5360566278067531,0.46082319940490823,0.17515167704175727,0.054958669561353896,1100000000.0,0.8016695329496406,1744312000.0,0.17383408602947567,-0.5892096315521569,1.5458394292178195,0.4606039577831051,0.17695122248486245,0.054926077735163885,148500000.0,2.376822446880864,1447312000.0,-0.06711498948918299,-2.378106820823593,6.810269628593371,1.000491649589998,0.6991379180998004,0.11418597315574337,1700000000.0,0.9155348786360811,2175062000.0,0.8316107232477455,-0.12727158139210598,2.2024442716099393,0.34339296513783873,0.20055418076485276,0.03809245695704603,1700000000.0,0.6260713033081737,3445812000.0,-0.3891697250521928,-1.0315960882643185,1.1466907166183145,0.27565245045703174,0.2392999377786056,0.05940670478399693,1700000000.0,0.6199609325256702,3447938000.0,-0.3899360634992661,-1.0244925935128393,1.141941457376782,0.2751665968526309,0.23930463227836768,0.05940426462123452,1700000000.0,0.9598814227892668,2048625000.0,-0.022393864915470376,-1.0168642982375253,2.5835525997887148,0.34222908160319904,0.29051701671340535,0.03842395359139739
A29,D05,maduro,170500000.0,1.9795878621010896,1561438000.0,0.07444808752491915,-1.8828767650216265,4.212557771225314,1.0568801975239757,0.5702713851064602,0.1271488637240538,1100000000.0,0.8362282196225349,1744312000.0,-0.17563656647436168,-0.9668842275668721,1.612808888219034,0.4862051510640305,0.16937560375829022,0.05421308287631096,1100000000.0,0.8473586964864875,1744312000.0,-0.17936968919614232,-0.98082409928515,1.638936805267925,0.48785349185359517,0.17131077938287512,0.05436626675405289,150563000.0,2.305329139005682,1467250000.0,-0.08086678671513475,-2.3367653109429574,6.9391138487523,1.0098094745002666,0.6916857306887666,0.11323279087802722,1700000000.0,0.8560261934738047,2172938000.0,0.009684393043288463,-0.8823984890187991,2.2587038146392784,0.3194915962213151,0.21629447297801843,0.03781925337371795,1700000000.0,0.6302095222371749,3445812000.0,-0.796986911120107,-1.448965541969883,1.1584355717077244,0.28474021984391773,0.23459245160428677,0.05839049630019267,1700000000.0,0.6358789098635664,3447938000.0,-0.8058110468839396,-1.4644213878371812,1.1699735426455427,0.2867101518297328,0.23522745725197494,0.05859993659070807,1700000000.0,0.8716355298870865,2053938000.0,-0.04853588072618247,-0.9468742333948099,2.427556996702231,0.3200355269164082,0.3158467444051479,0.03845246837194487
A29,D06,maduro,168438000.0,1.9814128344542934,1562125000.0,0.08130362671881856,-1.8904430182536553,4.2225284903082905,1.0747020871994124,0.5962407756747414,0.12934468120769793,1100000000.0,0.8387449123197921,1749812000.0,-0.1550873407066831,-0.9396440367979477,1.5884519442769451,0.48448827944004463,0.16365063817305137,0.054975846203402255,1100000000.0,0.8378933005678721,1749812000.0,-0.15497064717479087,-0.9392708678132262,1.593457049773976,0.48453988211131305,0.1655798152913874,0.054975607900147924,148500000.0,2.2707635610675387,1456250000.0,-0.037726178223199645,-2.279735017020733,6.298552472321538,0.9743486714161705,0.6943133258056999,0.11345162995047843,1700000000.0,0.8124411730552108,2175062000.0,0.009505704272015343,-0.8468117996790564,2.218495995803504,0.3244015485160812,0.22369827865514252,0.038662114411452404,1700000000.0,0.6200456843184586,3454312000.0,-0.7510653172906572,-1.3994915165357134,1.13668586099041,0.2721943724955676,0.23973847818538588,0.05953837869182606,1700000000.0,0.615412753281372,3453250000.0,-0.750864285223554,-1.391733755342329,1.1342282045044247,0.27228390891306886,0.24021696813278384,0.059533883663127625,289000000.0,1.1413331960925774,2057125000.0,0.030199027663984225,-1.1552278340022866,3.0589396687740313,0.33224425896146226,0.35404867347317165,0.03918725070516986
A29,D07,pasado,165000000.0,2.0164884899092756,1563500000.0,0.08026978448914472,-1.9130848160997014,4.27904688209028,1.0887724437362278,0.6040770974048175,0.13107275234651034,1100000000.0,0.8965491422887897,1745000000.0,-0.18513790247853007,-1.0168673253516058,1.6586530221271478,0.498774887064144,0.17089843255952175,0.05566503503314776,1100000000.0,0.9037975523140349,1745000000.0,-0.18856854517411067,-1.027140414865628,1.6670681753467482,0.4994561021289307,0.1722896644914371,0.05590347224352243,116874000.0,2.4247069254451947,1447312000.0,-0.10515316555489541,-2.489545288848459,7.895436821174366,1.0381229773752716,0.7873925244073895,0.11216171991681828,1700000000.0,0.8435464777275947,2175062000.0,0.0090441592107915,-0.8669274583163668,2.232379637416289,0.3237047281572499,0.21447390124068705,0.03843236241287584,1700000000.0,0.6361836824014608,3460688000.0,-0.8187631139370173,-1.4893697856191859,1.171577024360414,0.2854349233989747,0.2346172445365101,0.058942029534067596,1700000000.0,0.6374839783357925,3460688000.0,-0.8270204799166426,-1.4960585262404056,1.1730788251746018,0.2870258027930991,0.2347162639271358,0.05922379578908102,1400375000.0,1.449734778519675,3500000000.0,-0.1347470328282562,-1.5883958935858722,3.1148749428013076,0.37664038801216065,0.43340650177433343,0.046321305633574436
A29,D08,pasado,182188000.0,1.9366302211767352,1370312000.0,0.09068393951452929,-1.8210838226777466,4.081304084547779,1.073760800442215,0.5954470813470067,0.12879489166512922,1100000000.0,0.8694639599766176,1739500000.0,-0.14942110013026969,-0.9484898841286251,1.5946299383102382,0.48711994581923623,0.16689496777367652,0.05511214546012932,1100000000.0,0.8800533719094341,1742250000.0,-0.15306257854843366,-0.9591882237829688,1.6034824588005556,0.4879198759325963,0.16886117238578394,0.055320425567427875,817438000.0,2.106964914497685,1445938000.0,-0.043846160381591934,-2.0913324931013078,6.740487243072107,0.9496368193289817,0.6893507966375236,0.10823855541237053,1700000000.0,0.7421297083951897,2175062000.0,0.013044759476407267,-0.778918556626203,2.203930447309613,0.32989012587750244,0.23703717913648112,0.03930319940774207,1700000000.0,0.6421626059951435,3453250000.0,-0.7404499459427856,-1.4091075306864977,1.1517820856745984,0.2627065614299288,0.22735156471176274,0.058901978233450426,1700000000.0,0.6408443393555665,3456438000.0,-0.7492129895783377,-1.4180106373237875,1.155237755978657,0.26439042709777255,0.22696643571294295,0.05910788905372825,1700000000.0,0.6842090582906897,3496812000.0,-0.02829354879653385,-0.7419192014931957,2.1858769861782728,0.3043560340825495,0.2940893452911466,0.03613886204161164
A30,D02,verde,156062000.0,2.2783968144924795,1558688000.0,0.06719894329044517,-2.169983636248225,4.788281699557393,1.173376350694886,0.6251244315481368,0.1393635726676198,1100000000.0,0.8683544839250492,1747750000.0,-0.298298415577822,-1.1667702455998505,1.7339121075255046,0.5800122444101041,0.17698380658943588,0.05362561903345531,1100000000.0,0.8690202289791622,1747750000.0,-0.29742109265938166,-1.1663204441142525,1.7415367490986249,0.5801926292872758,0.17801519905018953,0.05361702341330087,161563000.0,2.2483570209935424,1444562000.0,-0.05128602484401177,-2.1979436559984165,6.946879456317177,1.0472266998217343,0.7773740577815382,0.12342236988219896,1700000000.0,1.0983610267783936,2172938000.0,-0.0015670167493723561,-1.1245689094631341,2.6198358430060646,0.35986390152619546,0.23891475438576337,0.04192371521857801,1700000000.0,0.6864162620738183,3449000000.0,-0.9911884288293116,-1.6877773180088123,1.2564232916085651,0.2999219104925099,0.2513643086213615,0.059637656379628985,1700000000.0,0.6856661278634817,3454312000.0,-0.9900404408198105,-1.687533506919532,1.25931542096181,0.2997544334667504,0.25114676593258534,0.05968061478810053,1700000000.0,0.6994755207911014,2161250000.0,0.008259487530659294,-0.739352378191091,2.274195055201873,0.33078771997757905,0.3317238766634152,0.04016822442559233
A30,D03,maduro,149874000.0,2.33467276042314,1559375000.0,0.0778473150149034,-2.245846243135261,4.935478302263638,1.1757711921629213,0.6198453392288485,0.13993753335016906,1100000000.0,0.9063340228033048,1742938000.0,-0.28164126929078154,-1.1742152897303946,1.7543482230165854,0.5786489254189946,0.17479258428131614,0.0538870092891196,1100000000.0,0.9131261795176872,1745000000.0,-0.2822982485830032,-1.1806790260771503,1.77347268272597,0.5789469414908593,0.17660110513979746,0.053853181014832205,149876000.0,2.332037227279496,1450062000.0,-0.047632223680838956,-2.303817827664785,7.0428408178501,1.0559084126323783,0.755715382083562,0.12258601002615982,1700000000.0,1.094663165955569,2170812000.0,0.009990012049928295,-1.1081249490526317,2.6009985868443506,0.3568071575861829,0.21212338146068999,0.04117806708509521,1700000000.0,0.6894179087945256,3452188000.0,-0.9785650706955126,-1.6714312363366042,1.2587955702312525,0.3034282555023199,0.24915566734428926,0.05884162420208639,1700000000.0,0.6880823964712364,3451125000.0,-0.9791994511660863,-1.6685005427010178,1.2576877951783785,0.30362105320040333,0.24895352931604867,0.05879406621269817,1700000000.0,0.6094530667809883,2052875000.0,0.006527274783801672,-0.6835668053818496,2.181662975475445,0.33461480310657926,0.2931593875235595,0.03847518365381412
A30,D04,maduro,137500000.0,2.673669468489152,1556625000.0,0.7843896536969176,-1.8549354597929335,5.4774137961507705,1.2179789889379362,0.6487382470247959,0.1422990361868212,1100000000.0,0.8993731921315189,1742250000.0,0.08535343527435302,-0.7908141069296543,1.7588909657951532,0.5519829995532274,0.18505607830297688,0.055247042767817986,1100000000.0,0.9076583398236722,1744312000.0,0.08508561359301328,-0.8001629700779649,1.7709816932635167,0.5518466652765225,0.18665909897136082,0.05521106273173085,125124000.0,2.647880010590512,1447312000.0,-0.05820124539499034,-2.6353468872107273,7.248752101025244,1.0612480518192076,0.6917715405600712,0.12256983387821441,1700000000.0,1.1565201818753907,2171875000.0,0.8370595921379208,-0.3114476619593982,2.3492225627286305,0.35800380186683345,0.1824345650134439,0.03942801608243526,1700000000.0,0.6173331840820362,3450062000.0,-0.552282536622115,-1.172391286229827,1.1491542130276897,0.28575726251641037,0.2493872471824825,0.058230048109424906,1700000000.0,0.6133916650196984,3445812000.0,-0.5530625485019445,-1.1675900439342082,1.1466043241387938,0.28542581455732097,0.249293214806674,0.05820191024166055,1700000000.0,0.8881324860974491,2169750000.0,-0.01859223482468318,-0.9548104905986405,2.7269442022228607,0.36696712680189697,0.3291790769524008,0.04112140057689073
A30,D05,maduro,147812000.0,2.457367508884118,1558000000.0,0.0698960852763995,-2.3681833002395134,4.964479851908544,1.1791568727803394,0.639522304172901,0.14192042953284176,1100000000.0,0.9643171839948272,1742250000.0,-0.2786910979145584,-1.2126265838249077,1.857171283706056,0.586984796121872,0.17828327736806443,0.0544823251206845,1100000000.0,0.9706877125682386,1744312000.0,-0.2822623475834096,-1.2229844176836273,1.8824771608808968,0.5885058525986542,0.18049143488214972,0.05462348981512263,127875000.0,2.608115551145214,1446625000.0,-0.07402768612422968,-2.6095330032669666,7.468409867762219,1.0740829513595074,0.696091582202635,0.12138337812553454,1700000000.0,1.1198074761892565,2170812000.0,0.007027884846193771,-1.1267063949775067,2.4537948963160785,0.3445774078767582,0.19661278931224907,0.03993146815320496,1700000000.0,0.6469929320373318,3446875000.0,-0.9809580627046001,-1.6337411097120618,1.202324517141264,0.2965541593574418,0.2452998253095544,0.05743288772134833,1700000000.0,0.6527913133251251,3451125000.0,-0.9898002009091167,-1.6469161877871192,1.2142334213648136,0.298736707383981,0.24556812900182814,0.05760826816722929,1700000000.0,0.834988942034405,2172938000.0,-0.05293826734036892,-0.9331784339855282,2.5518875177500027,0.34426083744225566,0.3303072460678068,0.040701086910222214
A30,D06,pasado,145750000.0,2.425801339576088,1559375000.0,0.07610124152003346,-2.3400629431395314,4.924166673608461,1.1847277687120128,0.6475188535665126,0.1428522014367902,1100000000.0,0.9530638686284764,1750500000.0,-0.261657504458764,-1.1838585044862968,1.8237776806627708,0.5875584977591515,0.17392961218250938,0.055233103895034226,1100000000.0,0.9520901659892131,1748438000.0,-0.2616503908739575,-1.1836195957810844,1.840200668946243,0.5877455905349702,0.17553135640139567,0.05525133321167051,145063000.0,2.4199449798992303,1455562000.0,-0.030613141211723666,-2.389588045467946,6.866345715922952,1.0382456599468213,0.7391361114332062,0.12099324287612515,1700000000.0,1.0772603236975808,2171875000.0,0.007185522300472737,-1.0922916741133504,2.483861284751674,0.34970928773473325,0.20377732890597783,0.04091191648057439,1700000000.0,0.6541013147740098,3454312000.0,-0.9502183301136499,-1.6170057273790133,1.2027731832644353,0.28845360045204066,0.24853441797049122,0.05848098373968694,1700000000.0,0.6460949369163028,3451125000.0,-0.9499590230116329,-1.609897617077034,1.2026206027812436,0.2886547328613009,0.2490463663526339,0.058483238328181586,287938000.0,0.9692303625900881,2057125000.0,0.0270744436998083,-0.9750012118128801,3.102035196925989,0.35738864783515173,0.38303817363700565,0.04263236840248461
A30,D07,pasado,146438000.0,2.4070821725577347,1560750000.0,0.07371067847172645,-2.314942639651284,4.897277835173588,1.187376097871143,0.6499246718629612,0.1432040875599014,1100000000.0,1.0070985822021161,1743625000.0,-0.3016270470600351,-1.27872061509092,1.910929083474978,0.6076136612272495,0.1811042977213566,0.055971167624011615,1100000000.0,1.0195597107193772,1745000000.0,-0.3049034171632511,-1.2891866407345296,1.9305791543052666,0.6084465764224287,0.18172148798153312,0.056212864821062775,114812000.0,2.6416379475299454,1446625000.0,-0.10640341892245496,-2.692076161209651,8.293749635965984,1.091846860081006,0.7960359104079673,0.11872138719114013,1700000000.0,1.115792010225566,2170812000.0,0.0050974129867291385,-1.129781382793356,2.5423358295498106,0.3532757238951442,0.20234819097059756,0.04112548123996432,1700000000.0,0.7008700755458341,3460688000.0,-1.0400098513741989,-1.7421088708257817,1.244261680804774,0.30667915744981905,0.2428511759735453,0.05790145573085994,1700000000.0,0.6944255374825439,3447938000.0,-1.0481411044296798,-1.7458472493153616,1.247912983294929,0.3083829127702553,0.24342657815790067,0.058204987429048775,1401438000.0,1.356872708885714,3500000000.0,-0.14541277996639218,-1.5028059076728115,3.132138380004708,0.39775664133255023,0.4497188707449846,0.047920197689684516
